index,si_inconsistency,median_scaled_abs_rel
281,0.14508302509784698,0.432096622514873
282,0.10754802823066711,0.47944309207810865
283,0.09811853617429733,0.5451007855241213
284,0.15181224048137665,0.5577249259263982
285,0.09842699766159058,0.5977351792644684
286,0.10513637959957123,0.5374298215255807
287,0.18231500685214996,0.5836384208036652
288,0.10607349127531052,0.5468214249664687
289,0.1545817255973816,0.556626292595254
290,0.18692128360271454,0.6002366187155752
291,0.1767469346523285,0.5596384558971689
292,0.18597280979156494,0.5157120358517056
293,0.15758125483989716,0.5169149888790336
294,0.18259365856647491,0.5459069621297407
295,0.16624745726585388,0.5169352774553018
296,0.13259080052375793,0.5406951560381299
297,0.1749725043773651,0.5520660934815144
298,0.09010083973407745,0.5234821636813028
299,0.10867161303758621,0.5079617982362579
300,0.08976241201162338,0.4811199559437764
301,0.08088473230600357,0.4400762537491171
302,0.11459735780954361,0.31317869650615543
303,0.17676055431365967,0.2044713528108833
304,0.09692437946796417,0.19887471911857718
305,0.10925247520208359,0.2006568569323541
306,0.07847093790769577,0.19793089885756482
307,0.12708069384098053,0.18218005912819477
308,0.07799264788627625,0.1859590758401959
309,0.09260540455579758,0.1765523254344507
310,0.1528375744819641,0.1638404217474307
311,0.16448667645454407,0.18259544140571213
312,0.1607488989830017,0.1836705650672802
313,0.09860081970691681,0.17017784721314827
314,0.14129799604415894,0.1552737054192733
315,0.11188308894634247,0.15930421059591526
316,0.1661297082901001,0.1690569622577888
317,0.10390257835388184,0.3645062156967076
318,0.18549051880836487,0.3911858424082013
319,0.20210503041744232,0.6053945813423947
320,0.09631753712892532,0.5305952221868491
321,0.12292627990245819,0.5301655320274061
322,0.11374402046203613,0.38727716678334034
323,0.07296988368034363,0.22139083224806447
324,0.22196897864341736,0.30992677237745303
325,0.08787142485380173,0.4056199330378749
326,0.15003801882266998,0.34637402777057197
327,0.16141913831233978,0.24525238361217458
328,0.06787805259227753,0.23179213929428588
329,0.15570709109306335,0.22291108875939347
330,0.12517555058002472,0.21035722294915374
331,0.08751118183135986,0.14510353040792281
332,0.17504429817199707,0.15812012125028096
333,0.12729686498641968,0.1810752966944067
334,0.19295759499073029,0.29377622746567705
335,0.1758914291858673,0.30520387410217487
336,0.10530001670122147,0.19881868013852838
337,0.08324512094259262,0.20594757183806497
338,0.12703776359558105,0.5259468844014219
339,0.19677792489528656,0.7643585487064388
340,0.13783526420593262,0.39890460953602297
341,0.18156518042087555,0.5357903652518974
342,0.10487538576126099,0.9111050177162989
343,0.17383287847042084,0.8591460596660561
344,0.16654306650161743,0.6638702210959836
345,0.15635789930820465,1.1446262913662373
346,0.17783457040786743,0.43380920521237243
347,0.13532669842243195,0.2734748694737461
348,0.13867557048797607,0.6957874566186505
349,0.18023264408111572,0.6591228776321355
350,0.08222578465938568,0.4127905525244904
351,0.07422047853469849,0.29370074206373054
352,0.18360963463783264,0.2205756866979147
353,0.14657475054264069,0.26364946503587483
354,0.09360186010599136,0.1781827310021052
355,0.16433623433113098,0.14346773750305353
356,0.12088121473789215,0.14174350388976473
357,0.08002010732889175,0.12704054156135547
358,0.06381165236234665,0.12148077263662346
359,0.15137600898742676,0.13120579232600735
360,0.1439129114151001,0.12922342289567618
361,0.06612567603588104,0.12757470586277692
362,0.10784338414669037,0.12572815950247768
363,0.15087908506393433,0.17361467639088324
364,0.16453681886196136,0.28638816496975544
365,0.17501294612884521,0.29521827109598275
366,0.19508297741413116,0.3888631319889325
367,0.11364542692899704,0.406775280033765
368,0.14791476726531982,0.48936015678695455
369,0.07873742282390594,0.5943760790266345
370,0.18386028707027435,0.6434473832958053
371,0.1326209455728531,0.6113151572274507
372,0.12902005016803741,0.5369362375370391
373,0.12748368084430695,0.36505899975209055
374,0.06660535931587219,0.3328070136382997
375,0.10389839112758636,0.3422692106598969
376,0.08952595293521881,0.31569042888357035
377,0.15027014911174774,0.27582589261882845
378,0.14617270231246948,0.28549490913187037
379,0.12608544528484344,0.3164528809886014
380,0.13240770995616913,0.21535522079433883
381,0.15743504464626312,0.20798856945213087
382,0.15512855350971222,0.20211744302894336
383,0.08464960753917694,0.21708203768001444
384,0.14297330379486084,0.2636463384700663
385,0.08198905736207962,0.3363425497684991
386,0.0863715335726738,0.4125270147458925
387,0.14964279532432556,0.38630747850795794
388,0.13674376904964447,0.42963531181047826
389,0.07577356696128845,0.5956563952981153
390,0.07871653884649277,0.6603631009964382
391,0.06952568888664246,0.7102201352766232
392,0.07359614968299866,0.7629545891331245
393,0.0812637135386467,0.7932964734728876
394,0.07114195078611374,0.7708503819666014
395,0.07090949267148972,0.720763107361123
396,0.1569322943687439,0.5782246270025928
397,0.06516088545322418,0.4676081800567985
398,0.15266123414039612,0.37487823184650265
399,0.1390399932861328,0.29228225300151844
400,0.1379329413175583,0.24061040569329906
401,0.1511857658624649,0.22462456337055478
402,0.06394753605127335,0.2171108608743563
403,0.13528940081596375,0.2102194966901606
404,0.11723168194293976,0.2088569053524486
405,0.10988107323646545,0.17967543068904365
406,0.0691499263048172,0.18258879344404932
407,0.12913990020751953,0.1900883348733539
